gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ENSG00000115844	7.900950038787473	7.8337373918391	7.913711278229044	7.9663279885881275
ENSG00000115866	11.503589224800596	11.398990573256203	11.497463743716038	11.538037118613497
ENSG00000115875	12.910226926704045	12.880870339676495	12.863058382723688	12.863582089102108
ENSG00000115884	11.91896335362545	11.950234993135622	11.592134097660548	11.526347290421645
ENSG00000115896	9.354797284586546	9.381861559583248	9.417877520380944	9.550464385912187
ENSG00000115902	10.47277563292142	10.39928321247	10.52427983589093	10.620333190154497
ENSG00000115904	11.635685914807057	11.6324489861976	11.588858602461984	11.65444903357939
ENSG00000115919	8.723087948662805	8.708239538770465	8.648522012396198	8.61128490982093
ENSG00000115935	11.145343310563783	11.136445977474091	11.239908971715906	11.245128913214486
ENSG00000115942	11.215129661714462	11.25366934149918	11.276509526514786	11.30231906768893
ENSG00000115944	12.437829247305674	12.40519447137247	12.51379349521302	12.512238615339285
ENSG00000115946	10.001435847455564	10.067192833278988	9.991580047897216	10.056499562225355
ENSG00000115947	11.189124340986442	11.196262527937964	11.077965359214785	11.079240313294738
ENSG00000115956	7.83671022506891	7.775739018703648	7.8993564413875434	7.777005268737244
ENSG00000115963	11.03762527585112	10.978441308330629	10.791651252196319	10.902060885659946
ENSG00000115966	11.375702290128139	11.331234004138029	11.625397283469281	11.694580382880023
ENSG00000115970	11.082100348235276	11.045123254019977	11.293312126396815	11.276924966745336
ENSG00000115977	10.272226894679102	10.38958833455713	10.514327617388076	10.548175209618924
ENSG00000115993	10.186924108843327	10.150661417764521	10.180688896309604	10.300403513300363
ENSG00000115998	9.220322428578534	9.168111300140167	9.101732835993058	9.150291142375858
ENSG00000116001	12.365398784383645	12.403617690139955	12.06251208283192	12.158093402118817
ENSG00000116005	10.522712921464421	10.502694119803776	10.5948637358562	10.673900122612668
ENSG00000116016	9.104816549662646	9.195321616340422	8.874076651437276	9.009389240286652
ENSG00000116017	11.628811336392365	11.70522542649504	11.43155388176993	11.457212445615804
ENSG00000116030	12.051172005429482	11.990743133759777	11.911365040460064	11.923238939039102
ENSG00000116035	8.693060571399002	8.59201680190927	8.578037032510426	8.468716623633192
ENSG00000116039	8.249308663923335	8.083271620644776	8.323691725097547	8.199882806434292
ENSG00000116044	11.392598727097969	11.400577900770191	11.62402662535979	11.597425161612295
ENSG00000116062	12.575453103189346	12.605905668521554	12.809147355635229	12.813124871256417
ENSG00000116095	9.904518486832965	9.921658131239102	9.92270754569857	9.729100263715715
ENSG00000116096	8.378688439419848	8.196610747141435	8.30341435452347	8.207817399879696
ENSG00000116106	9.10777389902618	9.117485443891683	9.0350548691851	9.086485134367337
ENSG00000116117	8.886606087889351	9.052444044248213	8.933836794278514	9.0593296545322
ENSG00000116120	12.259822588146033	12.200331986833381	12.209032765676595	12.212480052577838
ENSG00000116127	11.436352949984279	11.454034065812609	11.605161698553756	11.755875678252805
ENSG00000116128	11.8874712934571	11.95885845593129	11.92031649343052	11.904200570384033
ENSG00000116132	11.64025071517139	11.645877842939164	11.719081585273232	11.704548107078415
ENSG00000116133	12.716885084828125	12.751384556571624	12.946896326948732	12.950614392575288
