gene	SRR20648572	SRR20648573	SRR20648574	SRR20648575	SRR20648576	SRR20648577	SRR20648578	SRR20648579
ENSG00000286118	4.988562024267338	5.224738918912184	4.723054883908962	4.622226458980745	6.555443463895913	6.405651166531841	4.222286650229794	4.126419071767136
ENSG00000286122	6.534778246141152	6.816241568992326	5.889937921403841	6.110287331980571	8.20888601244171	7.8895618945707104	5.64836204449358	5.876191837362513
ENSG00000286123	3.4091957371070576	3.5678532091086725	3.264054679724886	3.094670463616217	3.058304564007137	3.3026217371796864	1.9219144989347916	3.688171444508304
ENSG00000286125	5.75265108079802	5.625975599186281	5.214765295164933	5.316080079024505	6.966162245716656	6.745209830803704	5.290266237071844	5.708221444582462
ENSG00000286129	7.357645052563894	7.443368087053586	7.614563783583146	7.697927033145834	6.213615114884915	6.295114686894236	7.512579013114215	7.799365061175806
ENSG00000286130	6.031093114036336	5.826369113649772	6.033137324441384	5.825180474745072	4.526307854220672	5.263129078476699	5.509935163644537	5.902364180503606
ENSG00000286132	8.088534837530524	7.827492166856712	7.398024110220175	7.494233292602651	9.736099947579708	8.952696767578027	7.058828510102858	6.905714051038663
ENSG00000286136	4.671339088502106	4.86034335765546	4.67304054657736	4.772440149137713	5.796634051277755	5.39847866366382	4.146645951641705	4.717471271713692
ENSG00000286138	4.033350322739282	3.8921684169776043	4.259966737579496	4.3923715490499875	3.9357645704664335	4.271594497166783	4.36178261242261	4.938752674935626
ENSG00000286140	9.972573844066117	9.947895898473424	9.675651755380143	9.855203948961607	8.951727061687368	9.466870049844669	9.593822313871573	9.207475875376877
ENSG00000286141	4.450913751280794	4.7142135388365345	3.264054679724886	3.6566503194292928	3.9357645704664335	4.271594497166783	3.2860753439494483	4.030129659118656
ENSG00000286145	3.2630581307408306	3.8921684169776043	3.4102845566262454	3.2646949345634355	4.6037115810687474	4.452714111996722	3.113645914726882	2.680113950725503
ENSG00000286147	10.6945155047395	10.961693441189988	10.446658482006285	10.416831827329663	12.485900748529987	11.912010645176185	9.828984151871786	10.288716106197809
ENSG00000286155	3.654623596115137	3.5678532091086725	4.034783394315001	3.5402858155090633	2.7355721155082593	3.665197413784903	3.113645914726882	3.812806579956583
ENSG00000286156	2.61034376157401	3.1155831807986503	1.9219144989347916	1.9219144989347916	3.058304564007137	1.9219144989347916	2.9038003422545713	2.680113950725503
ENSG00000286162	4.671339088502106	5.1134461188594935	5.467422582953442	4.950373192465615	3.9357645704664335	4.945939241629342	5.255910955260164	5.216346448343594
ENSG00000286165	2.61034376157401	3.5678532091086725	2.8874266771220665	2.88790240015834	1.9219144989347916	2.7388786571413646	2.6227782436991225	2.680113950725503
ENSG00000286177	5.654789809145154	5.6787720949338825	4.990368256960217	4.512132074555972	4.526307854220672	3.498181199534863	4.603839176111354	4.37921213100987
ENSG00000286180	3.654623596115137	3.2882573111128117	2.8874266771220665	2.88790240015834	3.9357645704664335	5.059799381657831	3.2860753439494483	3.3914637096138516
ENSG00000286181	3.2630581307408306	1.9219144989347916	3.094102428390186	3.094670463616217	1.9219144989347916	2.7388786571413646	2.6227782436991225	2.9825080922123615
ENSG00000286182	3.093218311550727	3.1155831807986503	2.8874266771220665	3.094670463616217	2.7355721155082593	3.3026217371796864	2.6227782436991225	2.680113950725503
ENSG00000286185	5.280389074809839	5.80280426735918	5.605185042488751	6.394190047187709	5.430792003636466	5.39847866366382	5.700176439602519	5.978126906300755
ENSG00000286187	3.093218311550727	3.5678532091086725	3.094102428390186	3.410984076010733	3.2972847990202836	3.3026217371796864	2.9038003422545713	2.680113950725503
ENSG00000286190	5.37595575683268	5.1134461188594935	5.524137236178652	5.825180474745072	6.087638421720229	5.960145250239565	6.154152707222879	5.3750742979209685
ENSG00000286191	1.9219144989347916	3.1155831807986503	3.264054679724886	2.88790240015834	3.2972847990202836	3.0628130186283755	3.2860753439494483	3.207373671340205
ENSG00000286192	6.0883285610902815	5.981274452934302	5.214765295164933	5.180955460886833	4.6769866995967835	6.295114686894236	5.450561762678748	6.162521117112323
ENSG00000286193	4.9050475571603265	5.1134461188594935	4.990368256960217	4.512132074555972	5.471905032573567	5.16512430869395	4.146645951641705	4.126419071767136
ENSG00000286195	5.522191231223436	5.960145250239565	5.282276962926563	5.250130888086959	7.226923916698163	6.794756638078483	4.901994353181215	5.257727879326261
ENSG00000286196	3.7606177422305858	4.365193919385863	4.327263165061498	4.1151533826700755	3.6587204974948206	3.3026217371796864	3.2860753439494483	3.9260999607699425
ENSG00000286201	3.093218311550727	3.5678532091086725	3.4102845566262454	3.7627410016284024	2.7355721155082593	3.9430179650889903	3.434336028203941	3.688171444508304
ENSG00000286204	2.61034376157401	2.905424097567999	1.9219144989347916	3.094670463616217	1.9219144989347916	2.7388786571413646	3.113645914726882	2.680113950725503
ENSG00000286205	6.069502865021488	6.082484739188604	5.496062542230767	5.6580324991282245	5.2051954199791775	5.706767432340681	4.710513344381834	5.647535020981
ENSG00000286207	5.679891297766836	5.826369113649772	5.911292890299718	5.497308298391999	5.5507286145754895	5.6357214706835395	5.220700490789697	5.708221444582462
ENSG00000286209	4.619463066917379	4.661867469300253	4.18909381090036	4.453570820675378	3.492211908856936	4.271594497166783	3.683099505731386	4.030129659118656
ENSG00000286215	5.312966019008191	5.598825755664869	5.282276962926563	5.439430948295757	5.6963862464128034	5.560949405453252	4.901994353181215	5.448236598630211
ENSG00000286216	3.7606177422305858	4.225567971255837	3.094102428390186	3.094670463616217	3.2972847990202836	3.665197413784903	2.9038003422545713	3.549227241847885
ENSG00000286219	8.955514919978716	9.09184159697169	8.638739597858342	8.681047847880341	10.691339546360302	10.627934666238238	8.646076971836797	9.093311228165385
ENSG00000286221	3.4091957371070576	3.2882573111128117	1.9219144989347916	2.88790240015834	4.163109433607646	1.9219144989347916	1.9219144989347916	3.549227241847885
ENSG00000286226	3.093218311550727	3.1155831807986503	1.9219144989347916	3.094670463616217	3.2972847990202836	3.811839559062721	2.6227782436991225	2.680113950725503
ENSG00000286229	3.093218311550727	3.6857962064330825	1.9219144989347916	2.88790240015834	3.2972847990202836	1.9219144989347916	3.113645914726882	2.680113950725503
ENSG00000286230	3.654623596115137	3.6857962064330825	3.264054679724886	3.2646949345634355	3.058304564007137	1.9219144989347916	3.434336028203941	3.688171444508304
ENSG00000286235	5.951039482168811	4.0695172267309285	4.452531604537297	7.248596103523956	10.579107813311092	9.919547272746579	1.9219144989347916	7.728265641186359
ENSG00000286237	5.679891297766836	6.2828059712180515	6.108966678460786	5.869553928839676	4.526307854220672	5.39847866366382	6.26122216028926	6.52391890858134
ENSG00000286239	4.187588326582305	3.436718378096449	2.8874266771220665	4.907971410851636	4.526307854220672	3.9430179650889903	4.603839176111354	4.37921213100987
ENSG00000286240	1.9219144989347916	3.1155831807986503	3.094102428390186	2.6112269923567433	2.7355721155082593	3.3026217371796864	1.9219144989347916	3.207373671340205
ENSG00000286241	4.619463066917379	5.1134461188594935	4.511078028553306	4.3923715490499875	3.2972847990202836	4.534935750370226	3.2860753439494483	4.37921213100987
ENSG00000286248	4.033350322739282	4.0695172267309285	3.9501706616271615	4.035703981635944	4.054403292691687	3.9430179650889903	3.5653018898352866	3.812806579956583
ENSG00000286250	3.093218311550727	3.436718378096449	4.817973295732452	4.32826919706468	4.054403292691687	3.811839559062721	4.603839176111354	5.551369848989254
ENSG00000286262	3.093218311550727	3.436718378096449	3.094102428390186	1.9219144989347916	1.9219144989347916	2.7388786571413646	2.6227782436991225	3.3914637096138516
ENSG00000286264	5.105191759268966	4.764651344645442	5.282276962926563	5.379095484580618	3.9357645704664335	4.452714111996722	4.9460194085449265	4.938752674935626
ENSG00000286266	3.2630581307408306	2.905424097567999	3.5395362263982495	3.2646949345634355	3.2972847990202836	3.811839559062721	3.7904428332938234	2.9825080922123615
ENSG00000286268	3.948779412147916	3.6857962064330825	3.9501706616271615	4.1151533826700755	4.163109433607646	4.17093638246418	2.6227782436991225	4.216124678324434
ENSG00000286269	6.808512860955242	6.780617464381404	6.437594095004526	6.496528860603841	8.492838156314022	7.985052416203396	6.078059238560223	6.437272003561874
ENSG00000286272	3.2630581307408306	3.436718378096449	3.094102428390186	3.094670463616217	1.9219144989347916	1.9219144989347916	1.9219144989347916	1.9219144989347916
ENSG00000286273	1.9219144989347916	3.2882573111128117	2.8874266771220665	3.094670463616217	1.9219144989347916	2.7388786571413646	2.6227782436991225	2.9825080922123615
ENSG00000286274	6.5484185326719375	7.0535935629476425	6.108966678460786	6.363559942770641	8.238750842364873	7.5094421863019685	5.725394904153387	6.18398851507265
ENSG00000286279	3.948779412147916	4.225567971255837	4.18909381090036	4.260954109153075	4.263532157810807	4.945939241629342	4.066391366910298	4.453899600280987
ENSG00000286281	3.5383694466493383	3.1155831807986503	2.8874266771220665	2.6112269923567433	3.058304564007137	2.7388786571413646	3.434336028203941	2.680113950725503
ENSG00000286282	2.8866862607683226	3.2882573111128117	4.034783394315001	4.1151533826700755	2.7355721155082593	3.0628130186283755	4.547230988540819	4.938752674935626
ENSG00000286285	3.2630581307408306	2.905424097567999	1.9219144989347916	2.88790240015834	4.163109433607646	4.365193919385862	3.2860753439494483	2.9825080922123615
ENSG00000286288	5.522191231223436	6.177018768070997	5.681871005594208	5.497308298391999	5.828545745346852	5.671686603668449	4.547230988540819	4.938752674935626
ENSG00000286291	2.61034376157401	3.1155831807986503	1.9219144989347916	2.88790240015834	3.492211908856936	3.498181199534863	2.6227782436991225	2.680113950725503
ENSG00000286293	8.767443551019376	9.062508731612622	8.282542384399868	8.359512377623709	10.33280762573761	9.659501628417145	7.643419340129949	8.504121171659595
ENSG00000286302	3.654623596115137	3.436718378096449	3.4102845566262454	3.2646949345634355	2.7355721155082593	3.0628130186283755	3.5653018898352866	3.812806579956583
ENSG00000286303	5.067380321253408	5.392729654871229	4.567216344714128	4.724159124088068	3.492211908856936	2.7388786571413646	3.5653018898352866	3.549227241847885
ENSG00000286305	4.8162217963387874	4.661867469300253	4.18909381090036	4.3923715490499875	3.6587204974948206	4.685907266937603	3.5653018898352866	4.717471271713692
ENSG00000286307	4.9050475571603265	4.225567971255837	5.314862217518438	4.8190982956872945	3.6587204974948206	3.811839559062721	4.809546652130102	5.129758488602961
ENSG00000286310	3.2630581307408306	2.6239585961779044	3.5395362263982495	3.410984076010733	4.6769866995967835	5.1134461188594935	3.683099505731386	4.030129659118656
ENSG00000286311	3.7606177422305858	3.6857962064330825	3.8595591836576544	4.190060889752304	3.9357645704664335	4.061963091744883	3.7904428332938234	4.126419071767136
ENSG00000286314	5.2128951231128084	6.002096495299558	4.391348290826039	4.950373192465615	6.2842128696321495	6.124504209970676	4.488180230940623	4.52469471387927
ENSG00000286315	2.8866862607683226	2.6239585961779044	3.4102845566262454	3.2646949345634355	3.6587204974948206	3.498181199534863	3.434336028203941	2.9825080922123615
ENSG00000286319	3.7606177422305858	2.905424097567999	3.5395362263982495	3.094670463616217	3.6587204974948206	3.498181199534863	1.9219144989347916	1.9219144989347916
ENSG00000286327	5.312966019008191	5.484735376244663	5.346714840720007	5.379095484580618	5.763993590985171	6.340354996061693	4.856536667059413	5.551369848989254
ENSG00000286329	3.5383694466493383	3.983898420842019	3.8595591836576544	3.8604230832231896	3.2972847990202836	3.498181199534863	3.2860753439494483	3.9260999607699425
ENSG00000286337	2.61034376157401	3.1155831807986503	1.9219144989347916	1.9219144989347916	3.058304564007137	3.665197413784903	2.6227782436991225	2.680113950725503
ENSG00000286340	5.067380321253408	5.1134461188594935	5.438193783992037	5.3479378197566305	6.061058586070096	6.566528214283217	6.311903779675847	6.026496590399703
ENSG00000286341	5.629238684296419	6.139949432436227	5.681871005594208	5.379095484580618	5.2051954199791775	5.16512430869395	4.856536667059413	5.41212658243859
ENSG00000286342	5.654789809145154	5.826369113649772	6.362215685247868	5.755926059636421	6.139364104968771	5.741006832843391	5.538717747480098	6.140727603670155
ENSG00000286355	4.258429644570352	3.5678532091086725	2.8874266771220665	3.8604230832231896	3.6587204974948206	3.3026217371796864	3.683099505731386	3.812806579956583
ENSG00000286358	7.278099809718487	7.102486919961554	7.3442741908043905	7.153462409988985	6.7996759145070245	7.139589235898627	6.823292492129537	7.278624281988341
ENSG00000286363	3.654623596115137	1.9219144989347916	2.8874266771220665	2.88790240015834	4.6037115810687474	4.365193919385862	3.2860753439494483	1.9219144989347916
ENSG00000286364	2.8866862607683226	3.436718378096449	3.4102845566262454	3.2646949345634355	1.9219144989347916	1.9219144989347916	2.6227782436991225	1.9219144989347916
ENSG00000286366	2.8866862607683226	2.905424097567999	2.8874266771220665	3.7627410016284024	3.6587204974948206	3.3026217371796864	2.9038003422545713	3.207373671340205
ENSG00000286369	3.2630581307408306	2.905424097567999	3.094102428390186	3.094670463616217	3.492211908856936	2.7388786571413646	3.434336028203941	3.207373671340205
ENSG00000286373	3.093218311550727	3.6857962064330825	2.610881488007148	3.5402858155090633	3.058304564007137	3.9430179650889903	3.113645914726882	2.9825080922123615
ENSG00000286374	3.8582143983877666	2.6239585961779044	3.264054679724886	2.88790240015834	3.058304564007137	2.7388786571413646	2.9038003422545713	3.549227241847885
ENSG00000286375	1.9219144989347916	2.905424097567999	2.610881488007148	3.2646949345634355	3.6587204974948206	3.3026217371796864	3.683099505731386	2.680113950725503
ENSG00000286377	1.9219144989347916	1.9219144989347916	2.610881488007148	2.6112269923567433	3.492211908856936	3.9430179650889903	1.9219144989347916	2.9825080922123615
ENSG00000286378	2.61034376157401	3.2882573111128117	1.9219144989347916	2.6112269923567433	3.058304564007137	3.0628130186283755	2.6227782436991225	2.680113950725503
ENSG00000286379	5.465489483050582	5.826369113649772	5.578678209289588	5.552922575927005	4.93656519206364	5.354782418894907	4.988701864813998	4.656163197921759
ENSG00000286380	4.187588326582305	4.429922728330056	3.4102845566262454	3.8604230832231896	3.2972847990202836	3.3026217371796864	3.5653018898352866	3.207373671340205
ENSG00000286383	3.7606177422305858	4.225567971255837	3.4102845566262454	3.7627410016284024	3.6587204974948206	3.498181199534863	3.5653018898352866	3.812806579956583
ENSG00000286388	7.931078724004828	7.981731763170451	8.396290641725734	8.142589309474744	6.847023663770284	7.1267548142009876	8.437970213962387	8.478358252974006
ENSG00000286389	4.325697004871808	4.607456301386732	4.259966737579496	4.3923715490499875	3.80494216551769	2.7388786571413646	4.146645951641705	4.717471271713692
ENSG00000286402	3.093218311550727	2.905424097567999	2.8874266771220665	3.2646949345634355	3.6587204974948206	3.498181199534863	2.9038003422545713	3.207373671340205
ENSG00000286403	5.887918354736699	6.213154454658125	5.953070180707328	5.779385728424992	6.006372863831663	5.807117776963223	5.822039202163369	6.286757737042725
ENSG00000286404	2.61034376157401	2.905424097567999	2.8874266771220665	2.88790240015834	3.058304564007137	1.9219144989347916	2.6227782436991225	2.680113950725503
ENSG00000286405	6.0883285610902815	5.872364899638515	5.467422582953442	5.439430948295757	7.574884510463328	7.113805018982069	4.6582074388289385	5.337028396185375
ENSG00000286406	5.465489483050582	5.826369113649772	5.377867590332209	5.409583661558422	7.937422271440977	8.37501094771516	5.868016700469827	6.225983208299763
ENSG00000286408	3.948779412147916	4.365193919385863	4.18909381090036	3.9510643960425234	3.80494216551769	3.811839559062721	3.9808625062685934	3.812806579956583
ENSG00000286409	3.093218311550727	3.1155831807986503	3.264054679724886	1.9219144989347916	3.058304564007137	1.9219144989347916	1.9219144989347916	3.3914637096138516
ENSG00000286412	5.576720192907227	6.042854170180144	5.214765295164933	5.316080079024505	7.4061236041079255	6.8890098157075546	4.988701864813998	5.448236598630211
ENSG00000286415	5.654789809145154	5.826369113649772	5.496062542230767	5.145053937557429	6.306994547820081	5.059799381657831	4.293850824838042	4.52469471387927
ENSG00000286416	4.450913751280794	3.436718378096449	3.5395362263982495	4.260954109153075	5.388453572537517	4.534935750370226	4.293850824838042	4.37921213100987
ENSG00000286427	3.4091957371070576	2.6239585961779044	3.4102845566262454	2.88790240015834	1.9219144989347916	1.9219144989347916	3.113645914726882	3.549227241847885
ENSG00000286431	3.654623596115137	4.225567971255837	3.7619105065567755	2.88790240015834	3.492211908856936	3.9430179650889903	3.5653018898352866	3.549227241847885
ENSG00000286438	3.7606177422305858	4.149853201696531	4.391348290826039	4.3923715490499875	4.356922340016198	5.354782418894907	5.356573429435407	4.300148967591205
ENSG00000286445	1.9219144989347916	3.2882573111128117	2.8874266771220665	2.88790240015834	2.7355721155082593	3.0628130186283755	3.434336028203941	2.9825080922123615
ENSG00000286449	1.9219144989347916	3.1155831807986503	3.8595591836576544	3.5402858155090633	2.7355721155082593	2.7388786571413646	3.2860753439494483	3.207373671340205
ENSG00000286450	6.3129273764745655	6.756368580459285	6.198440772111597	6.1646439502625094	6.7835407895362385	5.988881169349915	5.450561762678748	5.84953178909292
ENSG00000286451	4.258429644570352	4.949887391802801	4.114208467880133	3.9510643960425234	4.746568012759509	4.755616286924762	4.901994353181215	4.717471271713692
ENSG00000286452	3.093218311550727	3.2882573111128117	3.4102845566262454	3.2646949345634355	2.7355721155082593	3.0628130186283755	3.434336028203941	3.549227241847885
ENSG00000286456	3.8582143983877666	4.149853201696531	3.7619105065567755	4.32826919706468	3.492211908856936	4.755616286924762	4.547230988540819	4.453899600280987
ENSG00000286460	4.721335729090694	4.992598056314274	3.9501706616271615	4.724159124088068	2.7355721155082593	4.365193919385862	4.36178261242261	4.886638601830886
ENSG00000286467	3.5383694466493383	3.793266502346861	3.5395362263982495	2.88790240015834	4.163109433607646	2.7388786571413646	2.9038003422545713	2.680113950725503
ENSG00000286472	6.896418281302385	7.231168798300566	6.821945717450238	6.765977060189951	8.308000012637688	7.438530551795074	6.4540285943449085	6.784683141137433
ENSG00000286473	5.465489483050582	5.849551892897711	5.911292890299718	5.802466482041647	7.1784116008851075	7.787296401508739	6.799839127109623	6.325890457149989
ENSG00000286475	3.2630581307408306	3.5678532091086725	3.264054679724886	3.2646949345634355	1.9219144989347916	1.9219144989347916	2.9038003422545713	3.207373671340205
ENSG00000286480	3.5383694466493383	3.436718378096449	3.7619105065567755	3.094670463616217	4.876065340330672	4.271594497166783	2.9038003422545713	3.688171444508304
ENSG00000286482	4.033350322739282	4.764651344645442	5.069209930285501	4.724159124088068	4.876065340330672	4.821988628413853	4.710513344381834	4.656163197921759
ENSG00000286483	3.093218311550727	2.6239585961779044	2.8874266771220665	3.094670463616217	1.9219144989347916	2.7388786571413646	2.9038003422545713	3.207373671340205
ENSG00000286488	4.619463066917379	4.813319962403436	4.511078028553306	4.512132074555972	3.2972847990202836	4.534935750370226	4.6582074388289385	4.216124678324434
ENSG00000286496	4.509437072826887	4.365193919385863	3.6558575747463546	4.190060889752304	3.9357645704664335	4.612492616523784	3.7904428332938234	4.216124678324434
ENSG00000286501	1.9219144989347916	2.905424097567999	3.4102845566262454	2.6112269923567433	3.2972847990202836	2.7388786571413646	2.6227782436991225	2.680113950725503
ENSG00000286502	3.093218311550727	3.1155831807986503	2.8874266771220665	2.6112269923567433	2.7355721155082593	2.7388786571413646	2.9038003422545713	2.680113950725503
ENSG00000286504	4.619463066917379	4.297199893432928	5.03034228564389	4.991528384483961	4.93656519206364	4.365193919385862	5.070357998107489	5.41212658243859
ENSG00000286511	2.61034376157401	3.1155831807986503	2.610881488007148	2.88790240015834	2.7355721155082593	3.3026217371796864	2.6227782436991225	2.680113950725503
ENSG00000286517	4.325697004871808	4.55080216690582	3.7619105065567755	4.035703981635944	3.80494216551769	3.665197413784903	3.7904428332938234	4.37921213100987
ENSG00000286519	4.033350322739282	4.297199893432928	4.259966737579496	3.8604230832231896	4.054403292691687	4.17093638246418	3.683099505731386	3.207373671340205
ENSG00000286522	12.738279487405993	12.403023794467268	10.776470692575083	10.696735965558533	10.819377795145453	11.434609314256894	10.66501605455154	10.425314744729857
ENSG00000286523	8.0168620023702	8.295099353943725	7.762379817640774	7.798506262045441	9.349458338427576	8.712033687913207	7.541128519768856	8.081959431757197
ENSG00000286527	2.8866862607683226	3.1155831807986503	2.610881488007148	3.094670463616217	1.9219144989347916	2.7388786571413646	2.9038003422545713	2.9825080922123615
ENSG00000286529	3.5383694466493383	3.6857962064330825	3.264054679724886	3.8604230832231896	4.054403292691687	4.452714111996722	3.9808625062685934	3.688171444508304
ENSG00000286532	5.247044700752604	5.151527608930147	4.990368256960217	4.907971410851636	4.054403292691687	4.452714111996722	5.070357998107489	5.129758488602961
ENSG00000286534	8.152360900667134	8.392620081511895	8.18984013990132	7.8763723324963015	7.049463167680321	7.407038305104741	7.971694502669159	7.91272697286561
ENSG00000286535	3.2630581307408306	3.1155831807986503	3.5395362263982495	3.6566503194292928	2.7355721155082593	3.0628130186283755	3.2860753439494483	3.207373671340205
ENSG00000286538	4.450913751280794	4.0695172267309285	4.114208467880133	4.190060889752304	3.2972847990202836	4.17093638246418	4.146645951641705	4.126419071767136
ENSG00000286542	2.61034376157401	3.1155831807986503	3.094102428390186	2.6112269923567433	2.7355721155082593	2.7388786571413646	2.9038003422545713	3.549227241847885
ENSG00000286548	5.37595575683268	5.51412663017373	5.214765295164933	5.108214325260156	5.430792003636466	4.945939241629342	4.6582074388289385	5.084385102348781
ENSG00000286561	3.7606177422305858	3.6857962064330825	2.8874266771220665	2.88790240015834	3.492211908856936	3.811839559062721	3.2860753439494483	3.688171444508304
ENSG00000286562	2.61034376157401	2.905424097567999	3.094102428390186	3.094670463616217	2.7355721155082593	1.9219144989347916	2.6227782436991225	2.680113950725503
ENSG00000286563	5.436267503763064	5.224738918912184	5.551668833751625	5.3479378197566305	7.536916755541157	7.529078007069092	5.868016700469827	5.337028396185375
ENSG00000286572	3.093218311550727	3.1155831807986503	1.9219144989347916	3.410984076010733	1.9219144989347916	2.7388786571413646	2.6227782436991225	3.3914637096138516
ENSG00000286579	4.033350322739282	4.149853201696531	2.8874266771220665	3.6566503194292928	4.812822996068936	4.271594497166783	3.434336028203941	2.680113950725503
ENSG00000286582	2.8866862607683226	3.436718378096449	2.8874266771220665	3.094670463616217	3.6587204974948206	3.665197413784903	2.6227782436991225	3.3914637096138516
ENSG00000286585	3.2630581307408306	3.436718378096449	3.264054679724886	4.453570820675378	3.80494216551769	4.17093638246418	3.7904428332938234	2.680113950725503
ENSG00000286591	4.450913751280794	4.491702072753389	4.327263165061498	4.907971410851636	4.356922340016198	4.534935750370226	4.426454018248503	4.216124678324434
ENSG00000286593	1.9219144989347916	2.905424097567999	3.264054679724886	3.094670463616217	3.058304564007137	3.3026217371796864	2.9038003422545713	3.207373671340205
ENSG00000286594	2.61034376157401	2.6239585961779044	2.610881488007148	3.094670463616217	1.9219144989347916	2.7388786571413646	3.113645914726882	3.688171444508304
ENSG00000286598	3.093218311550727	2.905424097567999	2.610881488007148	3.410984076010733	2.7355721155082593	3.3026217371796864	2.6227782436991225	2.680113950725503
ENSG00000286602	2.8866862607683226	2.6239585961779044	3.264054679724886	2.88790240015834	3.80494216551769	3.3026217371796864	2.6227782436991225	2.9825080922123615
ENSG00000286607	3.4091957371070576	3.8921684169776043	3.264054679724886	3.9510643960425234	3.2972847990202836	3.3026217371796864	3.434336028203941	2.680113950725503
ENSG00000286613	3.654623596115137	3.5678532091086725	4.452531604537297	4.32826919706468	4.356922340016198	3.9430179650889903	3.2860753439494483	4.300148967591205
ENSG00000286614	6.6404412055331745	6.792590400742024	6.346653549727835	6.26754415745507	8.20888601244171	7.499523049927875	5.220700490789697	5.84953178909292
ENSG00000286615	2.8866862607683226	3.5678532091086725	3.4102845566262454	3.094670463616217	3.9357645704664335	3.811839559062721	3.9808625062685934	4.126419071767136
ENSG00000286616	7.425665093529061	7.725103963177495	7.230358278670484	6.889254897194938	8.839274244795778	8.183913666420686	6.751753792819862	7.109810806913956
ENSG00000286619	8.036325737951042	8.163124585136602	7.646633499680702	7.769645429687102	8.584068605545866	8.146274823504378	7.30349039504165	8.076245275349414
ENSG00000286620	3.4091957371070576	1.9219144989347916	1.9219144989347916	3.2646949345634355	2.7355721155082593	3.0628130186283755	3.113645914726882	3.688171444508304
ENSG00000286621	4.721335729090694	5.188607752534577	4.18909381090036	4.724159124088068	4.263532157810807	4.685907266937603	3.9808625062685934	4.216124678324434
ENSG00000286625	4.721335729090694	4.813319962403436	4.327263165061498	4.035703981635944	4.6769866995967835	5.560949405453252	4.710513344381834	4.52469471387927
ENSG00000286626	3.654623596115137	4.297199893432928	4.034783394315001	4.035703981635944	3.6587204974948206	3.665197413784903	3.2860753439494483	3.549227241847885
ENSG00000286631	3.093218311550727	2.905424097567999	3.4102845566262454	3.2646949345634355	3.058304564007137	3.3026217371796864	3.113645914726882	2.9825080922123615
ENSG00000286634	4.861341830710139	4.764651344645442	4.327263165061498	3.9510643960425234	6.306994547820081	5.671686603668449	3.7904428332938234	3.9260999607699425
ENSG00000286635	4.721335729090694	3.793266502346861	4.723054883908962	4.32826919706468	5.15541434548246	4.945939241629342	4.066391366910298	4.126419071767136
ENSG00000286638	3.948779412147916	3.793266502346861	3.9501706616271615	4.035703981635944	5.471905032573567	4.534935750370226	3.9808625062685934	4.300148967591205
ENSG00000286650	4.258429644570352	3.793266502346861	3.8595591836576544	4.035703981635944	4.263532157810807	3.3026217371796864	3.5653018898352866	3.812806579956583
ENSG00000286652	4.033350322739282	3.8921684169776043	3.4102845566262454	3.5402858155090633	4.526307854220672	5.214976250712205	3.2860753439494483	4.216124678324434
ENSG00000286654	2.8866862607683226	2.905424097567999	3.264054679724886	3.2646949345634355	1.9219144989347916	1.9219144989347916	3.2860753439494483	3.207373671340205
ENSG00000286656	3.2630581307408306	2.6239585961779044	1.9219144989347916	2.88790240015834	3.492211908856936	3.9430179650889903	2.9038003422545713	1.9219144989347916
ENSG00000286657	5.028524074368107	5.034046268784924	4.621145676029057	4.568284212094956	3.9357645704664335	4.612492616523784	4.222286650229794	4.126419071767136
ENSG00000286659	2.8866862607683226	2.6239585961779044	2.8874266771220665	2.6112269923567433	2.7355721155082593	1.9219144989347916	3.113645914726882	3.207373671340205
ENSG00000286661	6.785671357753382	6.792590400742024	6.810658338670476	6.718395075119299	5.796634051277755	6.3624517808057846	6.799839127109623	6.6214409595927775
ENSG00000286662	3.8582143983877666	3.983898420842019	3.5395362263982495	4.035703981635944	3.058304564007137	3.811839559062721	2.6227782436991225	1.9219144989347916
ENSG00000286667	3.7606177422305858	4.429922728330056	3.7619105065567755	4.32826919706468	3.492211908856936	3.811839559062721	4.066391366910298	4.300148967591205
ENSG00000286669	3.093218311550727	3.1155831807986503	3.094102428390186	3.094670463616217	2.7355721155082593	3.0628130186283755	2.9038003422545713	1.9219144989347916
ENSG00000286670	3.093218311550727	2.905424097567999	3.094102428390186	2.6112269923567433	3.9357645704664335	3.3026217371796864	1.9219144989347916	2.9825080922123615
ENSG00000286675	4.325697004871808	4.661867469300253	3.9501706616271615	3.8604230832231896	4.356922340016198	4.534935750370226	3.683099505731386	4.453899600280987
ENSG00000286676	4.112737505844365	4.0695172267309285	3.5395362263982495	4.3923715490499875	3.9357645704664335	3.9430179650889903	3.2860753439494483	3.9260999607699425
ENSG00000286677	3.5383694466493383	3.1155831807986503	3.4102845566262454	3.7627410016284024	3.492211908856936	2.7388786571413646	3.7904428332938234	3.812806579956583
ENSG00000286679	4.187588326582305	4.0695172267309285	4.391348290826039	3.7627410016284024	3.80494216551769	4.271594497166783	4.146645951641705	4.5920018451823985
ENSG00000286681	6.6017215503312	7.231168798300566	6.78781452072594	6.643935161497497	6.536303039698402	6.488338995682756	6.278315570308455	6.557166509973569
ENSG00000286689	5.067380321253408	5.938699620378587	5.107032227098123	4.991528384483961	6.907824875190084	6.488338995682756	5.070357998107489	5.483451761533909
ENSG00000286693	4.112737505844365	3.793266502346861	4.567216344714128	4.772440149137713	3.80494216551769	3.3026217371796864	4.293850824838042	5.037499730537536
