gene	SRR12038086	SRR12038085	SRR12038084	SRR12038083	SRR12038082	SRR12038081
L1MB1	3.2241467368482084	3.987411750906023	3.2241467368482084	4.06310999297649	3.7407126788511715	3.6713602061493966
L1MB2	4.043398190703777	4.448102740814242	4.438318127683005	3.2241467368482084	4.356140779693353	4.298953716429516
L1MB3	3.8959991907440372	4.291677463294906	4.363848873429307	4.06310999297649	3.950881889211195	3.6713602061493966
L1MB3_5	3.2241467368482084	3.6682201563021417	3.981097507064892	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1MB4	3.701344318980596	4.20221164716942	4.507572931868338	3.2241467368482084	4.2415899900524145	3.9927271037993166
L1MB5	3.8959991907440372	3.987411750906023	3.844517402514175	3.7130338397680114	3.950881889211195	3.6713602061493966
L1MB7	3.8959991907440372	4.20221164716942	4.438318127683005	4.06310999297649	4.109685180488068	3.6713602061493966
L1MB8	4.1660791228082825	4.37309400732243	4.094977749089704	3.2241467368482084	3.7407126788511715	3.9927271037993166
L1MC1	4.27282407143759	4.517849318607048	4.57244372536457	3.912307852293307	4.636014235401972	3.8541203672134734
L1MC2	3.701344318980596	4.448102740814242	4.094977749089704	3.7130338397680114	3.2241467368482084	3.2241467368482084
L1MC3	3.701344318980596	3.849730899615464	3.2241467368482084	3.912307852293307	4.109685180488068	4.108259498012066
L1MCA_5	3.2241467368482084	4.20221164716942	3.664491275322308	3.2241467368482084	3.7407126788511715	3.2241467368482084
L1MD1	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1MD2	3.8959991907440372	4.102189544780173	4.438318127683005	3.7130338397680114	3.7407126788511715	3.6713602061493966
L1MD3	3.2241467368482084	3.2241467368482084	3.844517402514175	3.2241467368482084	3.7407126788511715	3.2241467368482084
L1MDA_5	3.2241467368482084	3.2241467368482084	3.664491275322308	3.912307852293307	3.7407126788511715	3.8541203672134734
L1ME_ORF2	3.701344318980596	4.20221164716942	4.746397247672066	4.06310999297649	4.109685180488068	3.8541203672134734
L1ME1	3.2241467368482084	3.6682201563021417	3.844517402514175	3.2241467368482084	3.7407126788511715	3.6713602061493966
L1ME3	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1ME3A	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1ME3D_3end	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1ME4	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.7407126788511715	3.2241467368482084
L1MEC_5	3.701344318980596	3.849730899615464	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
L1P_MA2	5.478576254165704	6.13122355714698	6.149281263025682	5.489069659044051	5.804125979429846	5.656753665847669
L1P4a_5end	3.2241467368482084	3.987411750906023	3.844517402514175	3.7130338397680114	3.7407126788511715	3.8541203672134734
L1P4e_5end	3.2241467368482084	3.6682201563021417	3.664491275322308	3.912307852293307	3.7407126788511715	3.6713602061493966
L1PA10	4.27282407143759	4.102189544780173	4.848975540527695	4.06310999297649	4.356140779693353	4.298953716429516
L1PA11	4.677790205549738	5.409884591134422	5.112242003210064	4.564793381567387	5.044184299101015	4.456333461499348
L1PA12	5.022864898162722	4.20221164716942	4.691413951677676	4.777276801777466	4.109685180488068	4.712644321236643
L1PA12_5	4.608544212420434	4.291677463294906	4.848975540527695	4.840019777765935	5.303217528351122	5.35749951567782
L1PA13	5.071783367490611	5.4413242833365265	5.39423998075702	4.710884960046993	4.7886211819105915	4.920710085060893
L1PA13_5	3.701344318980596	4.291677463294906	4.363848873429307	3.7130338397680114	3.7407126788511715	4.108259498012066
L1PA14	4.677790205549738	5.001154488811652	5.485939031256405	4.1885492656042205	4.4582660306665245	5.215591416305477
L1PA14_5	3.2241467368482084	3.6682201563021417	3.2241467368482084	4.1885492656042205	4.356140779693353	3.9927271037993166
L1PA15	4.27282407143759	5.165455717774392	4.943261302196334	3.912307852293307	4.356140779693353	4.298953716429516
L1PA16	4.608544212420434	5.344642478415806	5.485939031256405	4.710884960046993	4.7886211819105915	4.654077863246575
L1PA16_5	3.2241467368482084	4.291677463294906	4.633560262468487	3.7130338397680114	3.950881889211195	3.6713602061493966
L1PA2	5.369418913388263	5.275945275959709	5.225410464275852	4.956240401973575	4.550912968668405	5.515550583252209
L1PA3	4.368163258223624	4.20221164716942	4.57244372536457	3.2241467368482084	3.950881889211195	4.108259498012066
L1PA4	5.443189105991288	5.7454914031250075	6.220046366502393	5.159775919079936	5.2058793519770665	5.097703892761992
L1PA5	3.2241467368482084	4.20221164716942	4.691413951677676	4.640292642361338	4.2415899900524145	3.8541203672134734
L1PA6	5.546631629541016	5.5600898908845835	5.8462256253086835	4.840019777765935	5.2554737663717	5.683294993400513
L1PA7	4.804540195888186	5.3776715571552085	5.678079880399406	5.205854350662757	5.804125979429846	5.423019189717071
L1PA7_5	4.608544212420434	5.126371935954213	5.030665402588971	3.912307852293307	5.100443796601483	5.215591416305477
L1PA8	5.164184164314945	5.7454914031250075	5.571688290539477	4.777276801777466	4.7886211819105915	5.055798691411542
L1PB1	5.611377292115587	5.642692978933127	5.800265807771412	5.55989520290647	5.771575556705607	5.759929750592895
L1PB2	4.742943205130019	4.861527773553532	4.691413951677676	4.564793381567387	4.636014235401972	4.920710085060893
L1PB2c	7.870048913549287	8.478397360607838	8.595997001038759	7.3612065415924794	8.110047100786677	8.012433837771491
L1PB3	3.8959991907440372	4.811063596691375	4.57244372536457	4.395009643748917	4.7886211819105915	4.821347438189343
L1PB4	3.701344318980596	3.849730899615464	4.633560262468487	4.06310999297649	3.950881889211195	3.6713602061493966
L1PBA_5	5.579396492088598	5.695069215829832	5.625937477472239	5.334867790437513	5.984679325665299	5.80871827040978
L1PBA1_5	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.7407126788511715	3.2241467368482084
L1PBB_5	3.2241467368482084	3.6682201563021417	3.844517402514175	3.2241467368482084	3.2241467368482084	3.6713602061493966
L1PREC1	7.708344980326254	8.456559450971715	8.497809613779003	7.573571649166033	8.31612052979605	7.912852548140478
L1PREC2	6.7360560060265176	7.256143415821899	7.4959694840965545	6.368699875154159	7.13305459237509	6.685450107504946
LOR1a_LTR	3.2241467368482084	3.2241467368482084	3.844517402514175	3.2241467368482084	3.7407126788511715	3.2241467368482084
LOR1b_LTR	3.2241467368482084	4.102189544780173	3.2241467368482084	3.7130338397680114	3.7407126788511715	3.6713602061493966
LOR1I	4.454803246667941	4.909908783591874	4.633560262468487	3.7130338397680114	4.4582660306665245	4.298953716429516
LTR1	3.2241467368482084	3.987411750906023	3.2241467368482084	3.7130338397680114	3.950881889211195	4.208924833948982
LTR10A	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR10C	3.8959991907440372	4.517849318607048	4.57244372536457	3.2241467368482084	3.7407126788511715	3.9927271037993166
LTR10D	3.2241467368482084	3.849730899615464	3.844517402514175	3.2241467368482084	3.7407126788511715	3.6713602061493966
LTR10E	3.701344318980596	4.291677463294906	4.194234406569526	3.2241467368482084	3.2241467368482084	3.9927271037993166
LTR10F	3.701344318980596	3.849730899615464	3.844517402514175	3.912307852293307	3.7407126788511715	3.2241467368482084
LTR10G	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR12	4.742943205130019	3.987411750906023	4.746397247672066	3.7130338397680114	3.7407126788511715	4.380871964435034
LTR12B	3.2241467368482084	3.2241467368482084	3.844517402514175	3.2241467368482084	3.7407126788511715	3.6713602061493966
LTR12C	5.330908096027533	5.3776715571552085	5.39423998075702	5.5249543630997415	5.4367181522676775	5.177509030619708
LTR12D	3.701344318980596	3.849730899615464	4.363848873429307	3.912307852293307	4.8578671254477985	5.055798691411542
LTR12E	4.608544212420434	4.909908783591874	4.897056665750496	4.06310999297649	4.71492055255425	4.108259498012066
LTR12F	4.043398190703777	3.849730899615464	3.844517402514175	3.7130338397680114	4.109685180488068	3.2241467368482084
LTR13	4.742943205130019	4.909908783591874	5.295615319003286	4.395009643748917	4.109685180488068	4.108259498012066
LTR13A	4.608544212420434	4.9563966789878515	4.9877509470096	3.912307852293307	4.109685180488068	4.208924833948982
LTR14	3.2241467368482084	3.849730899615464	3.664491275322308	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR14A	3.2241467368482084	3.849730899615464	3.664491275322308	3.912307852293307	3.7407126788511715	3.2241467368482084
LTR14B	3.8959991907440372	4.102189544780173	4.194234406569526	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR14C	3.2241467368482084	3.2241467368482084	3.844517402514175	3.2241467368482084	3.7407126788511715	3.2241467368482084
LTR17	5.2502626257390865	5.240169988837496	5.571688290539477	4.956240401973575	5.2058793519770665	5.012417101376434
LTR18A	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR18B	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR18C	3.701344318980596	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR19A	3.8959991907440372	3.6682201563021417	3.664491275322308	3.7130338397680114	3.2241467368482084	3.6713602061493966
LTR19B	3.8959991907440372	3.6682201563021417	3.664491275322308	3.912307852293307	3.7407126788511715	3.2241467368482084
LTR1A2	4.608544212420434	4.583171815618832	4.746397247672066	4.640292642361338	5.303217528351122	5.177509030619708
LTR1B	3.8959991907440372	3.2241467368482084	4.194234406569526	3.2241467368482084	3.7407126788511715	3.9927271037993166
LTR1B0	3.2241467368482084	3.6682201563021417	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR1B1	3.2241467368482084	3.6682201563021417	3.664491275322308	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR1C2	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR1D	3.701344318980596	3.6682201563021417	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR1D1	3.701344318980596	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR1E	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR1F2	3.8959991907440372	4.102189544780173	3.664491275322308	3.2241467368482084	4.109685180488068	3.8541203672134734
LTR21A	4.454803246667941	4.102189544780173	4.194234406569526	3.912307852293307	4.356140779693353	4.108259498012066
LTR21C	3.2241467368482084	3.2241467368482084	3.664491275322308	3.912307852293307	4.109685180488068	3.6713602061493966
LTR22	3.2241467368482084	3.2241467368482084	3.664491275322308	3.2241467368482084	3.7407126788511715	3.2241467368482084
LTR22A	3.701344318980596	3.2241467368482084	3.664491275322308	3.2241467368482084	3.7407126788511715	3.2241467368482084
LTR22B	3.2241467368482084	3.2241467368482084	4.094977749089704	3.7130338397680114	3.2241467368482084	3.6713602061493966
LTR22B2	3.2241467368482084	3.849730899615464	4.283029877079539	3.2241467368482084	3.7407126788511715	3.2241467368482084
LTR22C	3.701344318980596	3.6682201563021417	3.2241467368482084	3.7130338397680114	3.2241467368482084	3.2241467368482084
LTR24C	3.8959991907440372	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.6713602061493966
LTR25-int	3.2241467368482084	4.102189544780173	3.981097507064892	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR28	3.2241467368482084	3.6682201563021417	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
LTR28C	3.2241467368482084	3.987411750906023	3.664491275322308	3.7130338397680114	3.2241467368482084	3.8541203672134734
LTR2B	3.701344318980596	3.6682201563021417	3.844517402514175	3.7130338397680114	3.2241467368482084	3.2241467368482084
LTR2C	3.701344318980596	3.849730899615464	3.2241467368482084	3.2241467368482084	3.2241467368482084	3.2241467368482084
