gene	SRR14872400	SRR14872399	SRR14872398	SRR14872397
LTR45C	6.811263492406528	6.811263492406528	6.947071161517852	7.04476754513851
LTR46	6.811263492406528	6.811263492406528	6.947071161517852	6.811263492406528
LTR47A	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
LTR49	7.048223927531615	7.003001253533608	7.082579131786437	7.001988007170271
LTR5	6.811263492406528	6.811263492406528	7.046316072490354	6.811263492406528
LTR5_Hs	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
LTR56	7.004813249138361	6.811263492406528	7.046316072490354	6.811263492406528
LTR5A	7.1726876719386725	7.259454920751343	7.046316072490354	7.295594074374501
LTR5B	7.1460016100080255	7.1693164159071525	7.169786230125939	7.112497569253946
LTR61	6.948175115831196	7.082222818422405	7.114492349831332	7.167431098707999
LTR66	7.263662559324455	7.2169620431346075	7.114492349831332	7.19188551540588
LTR6A	7.434059652259893	7.442604066339019	7.457400886431716	7.4930688016966736
LTR6B	7.084779691577318	7.114094415796821	7.114492349831332	6.946175156305643
LTR70	7.553236500739169	7.428308277210785	7.383893086719528	7.276759640352251
LTR71B	7.197498895302704	7.142876997907405	7.082579131786437	7.14112963984417
LTR72B	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
LTR73	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
LTR76	7.283604795970123	7.279214840261484	7.239311839517633	7.167431098707999
LTR7B	7.116949929900398	7.142876997907405	7.143312436298361	6.946175156305643
LTR7C	7.004813249138361	6.811263492406528	7.082579131786437	7.080792999301126
LTR7Y	7.004813249138361	6.811263492406528	6.811263492406528	6.811263492406528
LTR8	7.242768334876369	7.333883249337048	7.383893086719528	7.295594074374501
LTR8A	6.811263492406528	6.811263492406528	7.046316072490354	7.001988007170271
LTR8B	6.948175115831196	6.94689241544532	6.811263492406528	6.811263492406528
LTR9	6.948175115831196	6.94689241544532	6.811263492406528	7.04476754513851
LTR9A1	7.220776314398394	7.046007156903485	7.194400530829282	7.080792999301126
LTR9B	6.811263492406528	6.94689241544532	7.082579131786437	7.14112963984417
LTR9D	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
MER101	6.811263492406528	6.811263492406528	6.811263492406528	6.946175156305643
MER11A	7.4484845206239605	7.470208759949206	7.279826645764635	7.4250912269765745
MER11B	7.220776314398394	7.238752131604209	7.143312436298361	7.236506032658745
MER11C	6.948175115831196	7.082222818422405	7.003253759893752	6.946175156305643
MER11D	7.321075402315344	7.383148582712935	7.29878289558946	7.4930688016966736
MER21B	6.811263492406528	6.94689241544532	6.811263492406528	6.811263492406528
MER25	7.116949929900398	7.046007156903485	7.114492349831332	7.001988007170271
MER31A	6.811263492406528	7.003001253533608	6.811263492406528	6.946175156305643
MER34A1	6.948175115831196	6.811263492406528	6.811263492406528	6.811263492406528
MER34B	7.084779691577318	6.811263492406528	7.003253759893752	6.811263492406528
MER39B	7.004813249138361	7.082222818422405	7.143312436298361	7.04476754513851
MER41A	7.116949929900398	7.114094415796821	7.143312436298361	7.19188551540588
MER41B	7.004813249138361	6.811263492406528	7.046316072490354	6.946175156305643
MER41C	6.811263492406528	7.003001253533608	6.811263492406528	6.811263492406528
